content,pos,neg,query
"Mis oidos explotaran, como tenga que llamar para tramitar otra cosa y me pongan la cancion de movistar!!!! U.U'",0,1,movistar
"Vendo BlackBerry 8330, IUSACELL, buenas condiciones, barata. Ofrezca!!! #blackberry #smartphone #superoferta http://t.co/hC1ZEYA",0,1,iusacell
Pinche red de telcel puse gol y se pone cuando lo mete alemania te mames,0,1,telcel
"Hoy creo que me voy a enojar por todo... ahora, movistar se encul'o y no me deja mandar mensajes.",0,1,movistar
260 followers... HAHAHA starbucks trazendo felicidade,1,0,starbucks
T21 | Starbucks refuerza su comercio m'ovil con una aplicaci'on de tarjeta regalo: Una nueva aplicaci'on r'apida ...... http://bit.ly/onhfz2,1,0,starbucks
"Ahora por culpa de sus pendejadas tendre que ir ma'nana al Centro de Atenci'on de Telcel y pagar el la caja $1.03, que pendejada no???",0,1,telcel
LOS DE TELMEX APESTAN TENGO 3 DIAS SIN TELEFONO Y NO ME LO PUEDEN SOLUCIONAR Y PARA COLMO AHORA SIN INTERNET VALEN MADRE SON CHINGADERAS,0,1,telmex
"Pinche red telcel, como me falla desde anoche!",0,1,telcel
Todas las tiendas #Starbucks en Chile est'an abiertas y funcionando normalemente !!,1,0,starbucks
verga conmigo siempre.. Jaja â€œ@TiranoBoss: puta movistar y aba estan compliciando en mi contra! lo seâ€ù,0,1,movistar
"Ya me llego un mensaje de #HeyWire que dice que se pueden mandar mensajes a #Moviestar, #Iusacell, #Unefon y #Nextel. pero a #Telcel no!",0,1,telcel
Lo confieso: No soporto al nini que sale en la campa'na de Telmex. Sus chinos y su actitud despreocupada me desconciertan y aburren.,0,1,telmex
Neta no se los de Telcel que sienten; me quitan el edge  cada que quieren,0,1,telcel
"ODIO todos los productos corporativos (excepto Macbooks, PBR, Starbucks Coffee, dise'nadores franceses, libros caros, Cosmopolitan).",0,1,starbucks
#telcel es fraude !!! Propongo q nos cambiemos #veracruz #tampico #pozarica #reynosa,0,1,telcel
No puede ser que en Manchester no vendan Java Chip en Starbucks!!!,0,1,starbucks
Yeeeeeei ya me regreso el interne telcel mas le val'ia!!!!!,0,1,telcel
Â¿QUE  PASA CON MOVISTAR?,0,1,movistar
"#telmex es lo peor d lo peor... le prometen a uno el cielo y mentira, todo es mentira y no el contestan el call center.... lo peorsito",0,1,telmex
jajaja para que lo tienen? RT @Yasde: Vomistar. RT @ChuckStefano Malestar RT @PolarTercio: Movistar!,0,1,movistar
Horrible! RT @Reimar_: Ok! Hasta q Movistar quiso! Q mala ha estado la se'nal!,0,1,movistar
Que pasa hoy con la red de movistar @presid_movistar esta pesimaa!! :/ no me llegan los msjs y el 3.5G ni se'nales :S,0,1,movistar
Megacable todos mis canales estan pixeleados y con pausas ya quiero ver la tele!,0,1,megacable
Nada mejoor que empezar el dia con un #starbucks! Buen diaa a todoos=) #BuenaVibra,1,0,starbucks
"Recargue mil y lleve 100.000....gracias movistar; sin cinco, pero con minutos!!! http://t.co/loJwPEl",1,0,movistar
"Estar'e fuera de servicio telef'onico esta noche y ma'nana temprano. Nada m'as, mientras hacen negocio iusacell y mis abogados (ay si)",0,1,iusacell
"â€œ@SexoFacto: T'ipico que vas a ver porno y se cae el internet.â€ù// maldito telmex, no entiende nuestras necesidades masculinas!",0,1,telmex
#Telmex impugn'o ajuste de tarifa de interconexi'on http://bit.ly/qf6zS2  de @angelinamejiag,0,1,telmex
"A'un no hay se'nal, #Telcel me est'a fallando, creo que me ir'e a #movistar jajaja",0,1,telcel
"Telcel piensa que mandar mensajes a la 1am es agradable, pero en realidad no.",0,1,telcel
Y nos quejamos de telcel... el servicio y precio de Orange en Espa'na es mucho peor. Aqu'i si aplica: mal de muchos... consuelo de tontos,0,1,telcel
va al Starbucks porque @petercampa la antojo :3,1,0,starbucks
Tengo ganas de ir a un Starbucks...,1,0,starbucks
"Hoy da para tanopasmanizarse(?) con movistar, eh. #movistarylrcdthbpylrpaqtrmp",0,1,movistar
"Quiero ir a New York, caminar un rato por las calles mojadas y luego ir a Starbucks tranquila y beberme un frapuccino",1,0,starbucks
Con la novedad de que todavia no hay leche de soya en los Starbucks de M'exico.....Fuck off starbucks!,0,1,starbucks
"Que malo esta Aba, que malo esta el Internet Movil de Movistar (dinero perdido), que malo esta el BIS de Digitel.",0,1,movistar
a veces me dan ganas de aventar el celular por la ventana...Â¿qu'e pasa con telcel?,0,1,telcel
Movistar es una mierda :s! Ahorita! Jajaja,0,1,movistar
Mov'istar el peor servicio....,0,1,movistar
Que pedo con el megacable de diaz miron huele del asco :s,0,1,megacable
Que chafa que #HeyWire no puede enviar o recibir mensajes a y de Telcel...,0,1,telcel
Ah te la vas a pelar @alguve te van a decir q marques al 01 800 mejor ni pierdas el tiempo con Telmex,0,1,telmex
Los #MejoresArtistas en Eventos y Conciertos!!  en #ELKanal 3 de Telmex Ibague Muy pronto #AtardecerDeAcordeones..!!!!http://t.co/svj9HIx,0,1,telmex
Telmex es lo peor que te puede psar en la vida ....,0,1,telmex
opsss  solo 15 minutos y se corto la llmada  compa @ZeRoMMX   ya valio cheetos con estas restricciones y eso q ni tengo frecuentes @IUSACELL,0,1,iusacell
"Ptm estoy en un centro de atenci'on a clientes de Iusacell y me dicen q hay 32 personas adelante de mi, miro a mi alrededor y no veo a nadie",0,1,iusacell
Es mi telefono o esta fallando el internet de #telcel,0,1,telcel
Movistar y @presid_movistar = Mierda gigante,0,1,movistar
si quieres hacer encabronar a alguien todos los d'ias hasta que se muera por estr'es... muy facil! regalale un #telcel,0,1,telcel
Quiero mi Bb pero  me lo compraran movistar y la linea es lo que no me gusta :s,0,1,movistar
"25 minutos al telefono, esuchando hey soul sister una y otra vez pero resolvi mi problema con movistar #tiemporecord",0,1,movistar
La se'nal HD de #canal13 se pesimaaaa!!!! Ahora Palma hablando y dan un comercial d Movistar...,0,1,movistar
Lamentablemente hoy se me cago la ilusion 15 dias mas para mi BB la re puta madre movistar inutiles incapacitados de mierda,0,1,movistar
M'nana os contar'e mi lucha con los de Movistar :),0,1,movistar
"No hay peor manera de molestarse que viendo un nuevo sms y cuando lo abres es de Movistar, FFFFFFFUUUUU!",0,1,movistar
Que pedo con Telcel... En una llamada de 5 minutos se me acabaron como $30 de saldo... #PinchesRatas,0,1,telcel
"Como Iusacell usa un avi'on en sus comerciales en donde revienta el globo d telcel, jaja Â¿reto m'as directo no pudo ser? Ta weno el comercial.",1,0,telcel
P'esimo y del asco es el servicio de #infinitum de #Telmex es lo mas triste que me ha pasado. Es tan chafa que hasta en la casa de Slim falla,0,1,telmex
Estoy en @tvnpanama premiando a los primeros ganadores de la promo de Movistar y TVN donde envias gana al 2010 y participas por un ANDROID,1,0,movistar
"Frappuccino Dulce de Leche de Starbucks , juro que me muero por uno Dx",1,0,starbucks
Que hueva hablar a Telcel y que te avienten los mil anuncios si lo 'unico que quieres es partirles la madre por su excelente servicio,0,1,telcel
Porq iusacell es tan terrible??,0,1,iusacell
Que sabes tu de bipolaridad si no tienes un celular con red Movistar. Pasa de estar bien a estar patetiqu'isimo.,0,1,movistar
Flaca @MeRmepriinCess no hay se'nal Telcel en mi rancho... =/,0,1,telcel
Asi o mas mierda movistar ? :),0,1,movistar
usuarios del #galaxys mexicano de #telcel han tenido un problema con la tecla back? hay una discusion al respecto aqui http://bit.ly/oqrWbP,0,1,telcel
Espero que los de Telmex ya hayan ido a mi casa a reparar el servicio si no va a ser un verdadero #FAIL otra vez,0,1,telmex
1Âº pasar'e a #Starbucks x un del d'ia espresso roast sin espacio grande :p,1,0,starbucks
porque movistar tiene que estar tan malo en estos dias!,0,1,movistar
Inche usuario movistar q no contesta las llamadas cc @Briantz,0,1,movistar
"pinche telmex pendejo, creo que no pago su linea, 5 ves que me dejan colgado :c",0,1,telmex
CHAMAQUIT@S AYER LO EXTRA'n'e M'aS DE LO QUE SE IMAGINAN; PERO UNA FALLA DE TELMEX ME HIZO FALTAR. ( @bi_natural live at http://ustre.am/seTW),0,1,telmex
Y para terminar el d'ia un cafe de starbucks!!!!,1,0,starbucks
Tu lo pediste Doble saldo todos los d'ias! Movistar!,1,0,movistar
Mira cabron @carlosslim estoy esperando una pinche llamada y no tengo servicio.. Arregla tus putas antenas de @telcel no t hagas PENDEJO!,0,1,telcel
â€œ@lupita_alvarado: Si vas a @Telmex y preguntas por un plan de alg'un equipo y no eres cliente #infinitum te tratan como perro sarnoso!!!!â€ù,0,1,telmex
"Se'nores de #movistar,ponerme una canci'on para la espera que repite Happy happy over &amp; over no va a hacer que me cabree menos llamar al SAT",0,1,movistar
"#apagatelevisa ya basta de todos los saqueadores, Mafiosos Televisa,TvAzteca,Telmex y el grupo de pol'iticos corruptos",0,1,telmex
"Para recargar y consultar el saldo de su modem de internet, marque 0-500 5001414 gratis desde m'ovil /fijo Movistar V'ia: MovistarVE",0,1,movistar
"tienen su guasa los anuncios de movistar, comparando sus contratos con relaci'on madre-hija (eterna, indisoluble)",1,0,movistar
"A ti lo que te preocupa es el whatsapp jaja RT @mary_p25: Movistar es una mierda,really! No se manda ni pin ni whatsapp great!",0,1,movistar
"Poder ver live streamings en tu movil, no tiene precio. Que kga red de @telcel sea una mierda, cuesta 500 mensuales Â¿Que jodido no?",0,1,telcel
Ok el dia de hoy va fatal...Inter y Movistar hacen lo que les da la gana &gt;.&lt;,0,1,movistar
#terribleservicio  el  de #Telcel,0,1,telcel
"Marico depana que, todo lo que es #Digitel #Movistar y #Movilnet me traen de las patadas, ninguno funciona bien nojoda.",0,1,movistar
Presi las llamadas del fijo a los moviles movistar es todo el dia y sin limite.?? @presid_movistar,0,1,movistar
@Presid_Movistar: Este domingo llamadas de fijo gratis a moviles movistar  #bicentenario http://bit.ly/ncLWaK,0,1,movistar
"16-8-02, Telcel contest'o a fiscal'ia q los US107MM (precio d l concesi'on) los obtuvo d vender papeles comerciales (falso) @NelsonBocaranda",0,1,telcel
que rico cafe de #starbucks me estoy tomando!!!!,1,0,starbucks
Hoy toda la culpa es de movistar.,0,1,movistar
Movistar esta necio? Noo vale como dices eso.,0,1,movistar
"No se que odio mas, Telmex o Cablevisi'on, afortunadamente ya me deshice de los dos!",0,1,telmex
La se'nal de movistar esta pesima hoy en blackberry ? @Presid_Movistar,0,1,movistar
"Gracias Dios! Gracias Universo! Gracias a qui'en corresponda por abrir un nuevo Starbucks en la Ciudad, que inaugura la semana que viene!...",1,0,starbucks
estupido #telcel cabron! pinches #ratas siempre te vuelan tu saldo! argh!!!!!,0,1,telcel
"Los putos de Telcel me est'ancobrando $4,300 de roaming cuando tooooodo el tiempo tuve mi celular en modo de avi'on y nunca tuve servicio...",0,1,telcel
No tuve se'nal en todo el dia ya m sta desesperando telcel Â¬Â¬,0,1,telcel
Movistar es una mierda,0,1,movistar
"Este dia ha sido perfecto, y para continuar es hora ir al starbucks con mi amor!!!",1,0,starbucks
"Nos sentimos especiales cuando usamos un iPhone, tomando un caf'e del Starbucks o leyendo con nuestro Kindle. Reconozc'amoslo.",1,0,starbucks
"Querido Megacable:Chiiiiiiiiiiiiiiiingas a tu madre, pta compa'n'ia pija con su conexi'on pija.Van~ #teodiomegacable",0,1,megacable
@PrimeroCLARK: C'omo saber si tu chico tiene el pene grande que presume//ay Clark Como est'a Telcel es + r'apido pedirle q te deje verlo!,0,1,telcel
tiempo.com.mx | Falla en Telcel despierta una hora m'as temprano a chihuahuenses: http://t.co/ap7GffA via @AddThis,0,1,telcel
No me gusta para nada movistar lo saben?.,0,1,movistar
Nom'as no se me hizo cambiar el chip... esos de @telcel son muy cerrados. Tontos... #fb,0,1,telcel
cochino movistar!! quitan la se'nal cuando quieren!,0,1,movistar
"Abre otro Starbucks ma'nana en la torre HSBC, como que no eran suficientes la de Amberes, Sheraton y Reforma.  #15%discount #bigdeal",1,0,starbucks
tomando un frapuccino starbucks hecho por @Jacobacci103 #bastanterico,1,0,starbucks
No te alegres mucho que de un momento a otro pff seguro xd RT @Sonia_Deep: La gente de movistar mejor'o La se'nal en mampote... Menos mal...,0,1,movistar
Fkn no me salen las llamadas a telcel :@,0,1,telcel
que ladilla movistar no kiere mandar mensajes ke verga,0,1,movistar
ah esta mierda q es telcel!,0,1,telcel
definitivamente #Telcel es lo mas ineficiente que existe!!! ush!!!,0,1,telcel
"Nooo, n lugar d organizar desfiles, q @telcel arregle sus problemas t'ecnicos y d servicio, bloqueo en comunicac y ahora vial. El colmo!!",0,1,telcel
"Toto en Chile, 14/10 en Movistar Arena. $31.000 cancha general. Entradas a la venta mediante Feriaticket, ac'a: http://bit.ly/riBLm1",1,0,movistar
"#yoquierounmovilcon ... m'ovil!! UN M'oVIL!!, llevo esperando 2 semanas a que movistar tenga en la tienda el SGSII  prometido y nada...",0,1,movistar
Expl'icame esto @Telcel cc: @profeco  http://t.co/vS9rVlA,0,1,telcel
Odio hablar a #telcel,0,1,telcel
"Que pasa con @Telcel no puedo hacer llamadas, ni mandar mensajes y son varios los que les esta pasando.",0,1,telcel
Yo tampoco \\o/ RT @Tita_Reyes:Todos sufren con Movistar menos yo \\o/,0,1,movistar
"@tiavicka: @Presid_Movistar co'no pero que me llegue el dia de corte, que no pelan para dejarme sin telf!! MovisMierdaa#Movistar",0,1,movistar
Ayer hablan de Telmex para decir que iban a subir la velocidad de mi internet infinitum...tiene desde ayer a una velocidad LENTISIMA!!!,0,1,telmex
"Igualito que @Telcel, @Telmex no me est'a dando el servicio de datos... #SlimTeOdio",0,1,telcel
Odio a telcel cuando se pone de RBD :@,0,1,telcel
Escuder'ia Telmex... Las pelotas! Q hagan una escuder'ia a ver si nom'as es andar d hocicones,0,1,telmex
"Porqueria es la palabra para describir el servicio de hoy de #iusacell. No te atienden, no resuelven...si cobran, y bien!",0,1,iusacell
"Pues, me cambiare a iusacell es mas barato y disqe mejor ya que soy #foreverpobre ...",0,1,iusacell
Telmex realiza y hace lo que quiere y los medios no lo atacan saben porque la pauta publicitaria de ellos compra esconder su ilegalidad,0,1,telmex
Tanto el Galaxy S II como el Galaxy Tab 10.1 se vender'a con Movistar,1,0,movistar
sii. #Movistar ayer me echo a perder mi dia!,0,1,movistar
Check this video out -- Telmex Televisi'on Digital HD http://t.co/2IIX84p v'ia @youtube Esto si es alta definici'on en HD,1,0,telmex
Los vasos de starbucks son mejores que los de mi dpto ...,1,0,starbucks
"Como digo una digo otra, Julian d atenci'on al cliente Movistar CCCT atento y diligente! @Presid_Movistar",1,0,movistar
"3 meses... y 40 minutos de retraso, verdad que apesta su servicio @AyudaMegacable @Megacable?",0,1,megacable
Tambi'en hay 3G Movistar RT @JoseGPlaza: Porque los caraque'nos se quejan del #EDGE si solo hay #3G #Movilnet? Aunque tampoco veo el#HDSPA,0,1,movistar
Puto @Telcel aumento el costo de navegaci'on por granel de $0.02 a $0.04!!!!,0,1,telcel
Ni puedo checar cuanto tengo que pagar este mes por mi plan en @Telcel #NoMamar nunca funciona bien esa p'agina Â¬Â¬,0,1,telcel
esos de #telmex son bien enojones,0,1,telmex
"Tengo Internet libre, hoy amar'e Movistar, s'olo hoy.",1,0,movistar
"Yo solo digo una cosa: Estoy pagando por un servicio ( @IUSACELL ) y si no lo tengo, pues no lo pago y ya! Haaaaaganle como quieran!",0,1,iusacell
Pfffff la chava muy guapa muy buen cuerpo pero como pq esta en un starbucks adentro con lente obscuro???,0,1,starbucks
Ma'nana me espera un largo dia de amenazas a los de Movistar..,0,1,movistar
pucha #Movistar me carga! .. si no es el Internet es el cable Â¬Â¬,0,1,movistar
puros problemas con telcel..,0,1,telcel
como ven a @IUSACELL el master de #mamadas se cierra un caso de atencion al cliente porque se corta la llamada ya no encuentran forma de,0,1,iusacell
despues de mucho #Starbucks LO MEJOR,1,0,starbucks
Como siempre :/ RT @JessicaAraujoG La se'nal de Movistar esta horrible,0,1,movistar
Mmmmm no se que es lo que me recomiendan? #iusacell #unefon o quedarme con la basura de #telcel,0,1,telcel
Operativo De Cedulacion En Estacionamiento Movistar Los Leones de 9am a 3pm Solo Lleva La Copia De La Cedula,1,0,movistar
Que incre'ible seria tener dentro de tu 'area de trabajo un starbucks solo el corporativo de HSBC Mex goza de ese privilegio en este momento,1,0,starbucks
Y yo creia que el internet estaba lento en #monterrey.. #fail de #telcel,0,1,telcel
@colungaal:momento d mandar al diablo a la d siempre y buscar  cia d telefon'ia// lamerntablemente mex en territorio telcel,0,1,telcel
"Tengo q ir a TELCEL por mi fuckin' chip, que suerte tengo con mis amigos irresponsables #quehorror",0,1,telcel
Estoy en el Centro de Atenci'on a Clientes Telcel de Loreto y no tengo 3G... Â¡Telcel es la red! Jajaja,0,1,telcel
"Saramago debi'o haber escrito adem'as de Las intermitencias de la muerte, la segunda parte Las intermitencias de Telmex",0,1,telmex
Estupido Telcel... me quitas la se'nal cuando la necesito.... Â¬Â¬,0,1,telcel
33. aunque a muchos no les guste amo el afogato de starbucks (y),1,0,starbucks
Odio La Se'nal De Datos De Movistar :/,0,1,movistar
Por fin telcel resolvi'o mi problema de internet @Mauricio_Mejia perd'on por el abandono,1,0,telcel
"Me acaban de sugerir ir esta tarde al Starbucks del aeropuerto de M'alaga. Ahora me entero que hay uno, y quiero probar un caf'e de esos :O",1,0,starbucks
"As'i que ya saben, si muero de un infarto agudo al miocardio, fue culpa de Telcel.",0,1,telcel
